rating,job_title,company,location,salary,lat,lng,AI,AWS,Azure,Big-Data,C/C++,Data-Analysis,Data-Mining,Data-Warehouse,Hadoop,Hive,Java,Kafka,Linux,MATLAB,Machine-Learning,Microsoft-Office,Microsoft-SQL-Server,Natural-Language-Processing,NoSQL,Oracle,Pig,Python,R,SAS,SQL,Scala,Scripting,Spark,Tableau,TensorFlow
,Lead Business Analyst,North Highland,"St. Louis, MO",,"38.6857362,",-121.37217450000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,"Data Analyst IV(SQL, BI, Healthcare)",Centene Corporation,0,,"38.6495116,",-90.33450129999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,Programmer and Data Analyst II,Columbia Public Schools,0,,"38.9225302,",-92.341887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,Software Solutions Consultant (Business Analyst),DataServ,0,,"38.60572990000001,",-90.4521168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Business Analyst,Save-A-Lot,0,,"37.0353628,",-95.60152990000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Senior Data Analytics Analyst,Edward Jones,0,,"37.2259033,",-95.7064563,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0
,Trust Business Analyst,National Advisors Trust Company,0,,"38.944038,",-94.5810457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Business Analyst,Christian Horizons,0,,"45.35418199999999,",-75.706468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Master Data Analyst,Tacony Corporation,0,,"38.5407378,",-90.462909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,BI Analyst,AdamsGabbert,0,,"38.9303144,",-94.6875255,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
,Business Analyst,Cushman & Wakefield,0,,"39.044562,",-94.597674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,"Business Analyst IV(Product Owner, Agile, Healthcare)",Centene,"St. Louis, MO",,"32.3268914,",-95.33687809999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
,Senior Business Analyst,North Highland,"St. Louis, MO",,"38.6857362,",-121.37217450000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Product Data Management Analyst -- Product Configuration,"World Wide Technology, Inc.",0,,"38.7901154,",-90.0784728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
,Business Analyst - SAP,Piramal Glass USA,0,,"37.8614059,",-90.517103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Business Analyst,Sanford Federal,"St. Louis, MO",,"35.7799621,",-78.633881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
,Technical Business Analyst Team Lead,Refinitiv,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Business Analyst,"Ferguson Consulting, Inc",0,,"38.6482154,",-90.5271631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,Salesforce Techno-Functional Business Analyst (St. Louis),Third Republic,"St. Louis, MO 63102",115000.0,"40.7451716,",-73.9881931,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Senior Business Intelligence Analyst,Eastman,0,,"37.0358573,",-95.61628809999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
,"Business Analyst III(Provider Data, SQL, Excel)",Centene Corporation,0,,"38.6495116,",-90.33450129999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
,"Senior Analyst, US Product Delivery",MasterCard,0,,"39.30250059999999,",-94.6846855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Business Analyst,Neopoint Consulting,"Ellisville, MO",,"38.5907385,",-90.59263609999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,SAP Business Analyst,MULTIVAC Inc.,0,,"39.2937255,",-94.67030559999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,"Senior Business Analyst, AURA",RGA,0,,"36.1799361,",-94.18855140000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,Business Analyst - SAP,Piramal Healthcare,0,,"42.3584478,",-71.06084890000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Lead Business Analyst,Valorem Reply,"Kansas City, MO",,"39.0872215,",-94.58872790000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Lean Business Analyst,Goodwill of Western MO & Eastern KS,0,,"39.0907646,",-94.5727304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,Business Analyst,Avani Technology Solutions Inc,0,,"43.1786129,",-77.681247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Lead Business Analyst,Valorem,0,,"39.0872215,",-94.58872790000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Digital Banking Business Analyst,Central Bancompany,0,,"38.5763659,",-92.1711559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pricing Data Analyst,Hinduja Global Solutions,0,,"40.7793058,",-89.68022509999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Business Analyst Level 1,Joyce Meyer Ministries,0,,"38.4989698,",-90.4579007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Business Analyst - Radiology Department,BJC HealthCare,0,,"38.6394058,",-90.2627482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,Agile Business Analyst,"World Wide Technology, Inc.",0,,"38.7901154,",-90.0784728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,SAP Pricing – Systems & Data Analyst,BOEING,0,,"35.4042749,",-97.40611820000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Business Analyst,Bright Health,0,,"44.9848424,",-93.2711506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Senior Business Analyst,"Ferguson Consulting, Inc",0,,"38.6482154,",-90.5271631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Business Analyst,Jack Cooper,0,,"39.1005173,",-94.5824185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Salesforce Business Analyst,Third Republic,"St. Louis, MO 63102",115000.0,"40.7451716,",-73.9881931,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Business Analyst - Accredo,Express Scripts,0,,"39.3443564,",-84.54040040000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Business Analyst Intern,Burns & McDonnell,0,,"38.9577957,",-94.59746120000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,ATSU - Business Analyst,A.T. Still University,0,,"40.1935599,",-92.5889708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.1,Statistical Data Analyst - Pediatrics Critical Care,Washington University in St. Louis,0,54590.0,"38.6487895,",-90.31079620000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4.1,Data Science/Quant Engineering Intern | Prattle Technology:...,Liquidnet,0,,"40.7561369,",-73.9901624,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
4.1,Statistical Data Analyst - Surgery,Washington University in St. Louis,0,54590.0,"38.6487895,",-90.31079620000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.6,Data Quality Analyst,Equifax,0,,"41.593675,",-93.76286390000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.1,Data Analyst - Neuroinformatics Research Group,Washington University in St. Louis,0,32822.4,"38.6487895,",-90.31079620000001,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
3.9,Planning Analyst,Energizer,0,,"36.3387894,",-94.2082073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.1,Database Analyst (Data Manager) - Neuroinformatics,Washington University in St. Louis,0,64937.5,"38.6487895,",-90.31079620000001,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
4.1,Statistical Data Analyst - Neurology,Washington University in St. Louis,0,54590.0,"38.6487895,",-90.31079620000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4.1,Senior Statistical Data Analyst - Cardiology,Washington University in St. Louis,0,64937.5,"38.6487895,",-90.31079620000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4.2,Seed Production Optimization Data Analyst Co-Op,Bayer,0,,"37.784586,",-97.462964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.0,Management and Program Analyst,US Department of the Treasury,0,102828.5,"38.8975862,",-77.03386009999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.6,Data Governance Analyst | SharePoint,BKD,0,,"36.0742417,",-95.9252918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.7,Database Analyst 5 - Data Modeler,Wells Fargo,0,,"37.2262796,",-95.70634670000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
,SAP Functional System Analyst,Next Generation Technology Inc.,"Saint Charles, MO",,"42.0428795,",-88.0381809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.1,Business Analyst for Data Governance - Provost Office/EVC Of...,Washington University in St. Louis,0,51178.0,"38.6487895,",-90.31079620000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4.0,Data Quality & Governance Analyst,Rabobank,0,,"39.1769372,",-96.5616097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3.9,Analytics Analyst,Federal Reserve Bank of Kansas City,0,,"39.075807,",-94.58648620000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2.7,BUSINESS ANALYST,St. Luke's Hospital - Missouri,0,,"38.6514926,",-90.5032589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3.4,Data Action Intern,Ascension,0,,"37.0329949,",-95.6400855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.7,Analyst III,Scholastic,0,,"36.831103,",-94.3751838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3.9,Technology Support Analyst,Columbia Public Schools,0,,"38.9225302,",-92.341887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.6,Associate Analyst - IT Logistics and Manufacturing,"World Wide Technology, Inc.",0,,"38.7901154,",-90.0784728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
3.8,"GIS Analyst I - Kansas City, MO","Ervin Cable Construction, LLC",0,,"32.9124327,",-97.0068813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3.4,Data Specialist,Betty Jean Kerr Peoples Health Centers,0,,"38.6544546,",-90.28558890000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3.5,Application Developer (Technical Data Analyst),Spectrum,0,,"39.1284116,",-94.6307919,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Information Security Analyst,Information Security Analyst,"North Kansas City, MO",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.9,"Director, Data Architecture & Analytics Platforms",BJC HealthCare,0,,"38.6394058,",-90.2627482,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.6,Supplemental Data Clinical Analyst,UnitedHealth Group,0,,"44.973048,",-89.636298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Business Analyst,Universal Account Servicing LLC,"Kansas City, MO 64153",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.9,"Senior Analyst, Data Governance",Edward Jones,0,,"37.2259033,",-95.7064563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.7,Business Analyst,Ameren,0,,"38.577749,",-92.16878299999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,"Planning, Policy, and Business Analyst","InSequence, Inc","St. Louis, MO 63127",,"38.55331839999999,",-90.41544959999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.2,Intern (Software Development/ Data Analytics Undergraduate -...,Centene Corporation,0,,"38.6495116,",-90.33450129999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3.8,Sr. Business Intelligence Analyst,Adventist Health System/West,0,,"34.14104030000001,",-118.2222913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.1,Support Staff - Accounting and Data Analyst - Business Offic...,Pattonville School District,0,,"38.725587,",-90.4219444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.1,Senior Business Analyst,MasterCard,0,,"39.30250059999999,",-94.6846855,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.1,Business Line Data Analyst II,Commerce Bank,0,,"37.1711032,",-94.84351629999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3.5,Geospatial Analyst - Deploying,"InTec, LLC",0,,"38.8615921,",-77.3034537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4.0,APO Functional Analyst PPDS/GATP,EMD,0,,"33.869189,",-98.4904316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.7,"Manager, Data Analytics (Customer)",Ameren,0,,"38.577749,",-92.16878299999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.9,Senior Analyst - Network Operations,Verizon,0,,"37.033548,",-95.638108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.2,Intern (Data Analysis & Human Resources Undergraduate - Summ...,Centene Corporation,0,,"38.6495116,",-90.33450129999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.7,Benefits Analyst,Ameren,0,,"38.577749,",-92.16878299999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.3,Financial Analyst,Express Scripts,0,,"39.3443564,",-84.54040040000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3.5,Business Analyst - Summer 2020 Internship,Jack Henry,0,,"36.9285237,",-93.9257755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3.6,CMO Business Analyst,U.S. Bank,0,,"37.4105441,",-94.7045566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.2,Senior Business Intelligence Analyst,Bunge,0,,"41.1503525,",-95.8119392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3.6,Business Analyst (REF3382E),Broadridge,0,,"32.9670952,",-97.0248106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.3,Sr. Resource / Forecasting Analyst,Express Scripts,0,,"39.3443564,",-84.54040040000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
3.8,"Project Analyst - Kansas City, MO","Ervin Cable Construction, LLC",0,,"32.9124327,",-97.0068813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.3,Program Analyst,US Department of Defense,0,121057.0,"32.2816582,",-90.2904971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.5,2020 Summer Intern: Business Intelligence Analyst,Spectrum,0,,"39.1284116,",-94.6307919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
3.3,Sr. Business Analyst,Express Scripts,0,,"39.3443564,",-84.54040040000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.1,Human Resources Research Analyst - Human Resources,Washington University in St. Louis,0,64937.5,"38.6487895,",-90.31079620000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
3.6,BUSINESS ANALYST II,Stifel,0,,"36.133118,",-95.967662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.5,Business Analyst-Cust Ops,Spectrum,0,,"39.1284116,",-94.6307919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.2,Senior HRIS Data Analyst (Workday),Centene Corporation,0,,"38.6495116,",-90.33450129999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.3,Business Analyst,Express Scripts,0,,"39.3443564,",-84.54040040000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.3,Dedicated Client Support Analyst,CASS INF,0,,"34.837025,",-82.2968452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,QA Chemistry Analyst,Piney Technical Services,"Kansas City, MO 64120",,"39.1167512,",-94.5355354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.1,Business Analyst III - Office of WUSM CIO,Washington University in St. Louis,0,74609.5,"38.6487895,",-90.31079620000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.1,Clinical Business Analyst III - Office of WUSM CIO,Washington University in St. Louis,0,74609.5,"38.6487895,",-90.31079620000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.1,Business Analyst II - WashU IT - Research Infrastructure Ser...,Washington University in St. Louis,0,64937.5,"38.6487895,",-90.31079620000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
4.1,Finance Business Analyst,Children's Mercy,0,,"39.08387889999999,",-94.57717590000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.6,"Sr. Associate, Business Intelligence and Data Analytics",RSM US LLP,0,,"39.039828,",-94.58695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4.6,"Business Analyst, CRM",UMSL,0,42348.8,"38.7092401,",-90.30828000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.1,Lead Business Analyst,MasterCard,0,,"39.30250059999999,",-94.6846855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.5,Lead Analyst,Water.org,0,,"39.0890154,",-94.5857551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.3,Senior Sales Operations Analyst,A Place for Mom,0,,"47.6046363,",-122.3307528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3.9,Supply Chain Analyst - International Trade Change Management,Mars,0,,"38.9326436,",-95.6928431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.7,Sr. Financial Analyst,HNTB Corporation,0,,"38.8960564,",-94.67192109999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.9,"Senior Performance Analyst, Scout Investments",RAYMOND JAMES FINANCIAL,0,,"36.0759328,",-95.9564723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.5,Business Analyst - Summer 2020 Internship,"Jack Henry and Associates, Inc.",0,,"35.4565119,",-97.59624699999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,Business Analyst,Student Trading Challenge,"Chesterfield, MO",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4,Business Analyst Sr,Save-A-Lot,0,,"37.0353628,",-95.60152990000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4.2,PROGRAMMER ANALYST - STUDENT INFORMATION SYSTEMS,University of MO-Columbia,0,,"38.9403808,",-92.3277375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3.7,Bookkeeper / Administrative Assistant / Budget Analyst Suppo...,Forfeiture Support Associates,0,,"39.0600726,",-77.46235159999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.7,Senior Business Analyst (ERP),Ameren,0,,"38.577749,",-92.16878299999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3.7,Business Analyst,FlightSafety International,0,,"37.6949867,",-97.22468409999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4.0,Business Analyst Sr.,SAIC,0,,"36.8965367,",-93.57061999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.6,Lending Authority Certification Project Analyst 3 - Multiple...,U.S. Bank,0,,"37.4105441,",-94.7045566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Business Analyst,VIZVA TECH SOLUTIONS,"Ballwin, MO 63021",,"38.6573112,",-90.6290285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.5,Business Analyst,RGA,0,,"36.1799361,",-94.18855140000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3.6,Consumer Marketing Analyst,Mercy Health,0,,"37.2459357,",-95.7068796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.9,Population Health Senior Business Analyst,BJC HealthCare,0,,"38.6394058,",-90.2627482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.9,Senior Branch Insights Analyst,Edward Jones,0,,"37.2259033,",-95.7064563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.7,Board Certified Behavior Analyst - Kirkwood Full Time,Hope,0,,"37.2277085,",-95.7035963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
