rating,job_title,company,location,salary,lat,lng,skills
3.2,"Business Analyst IV(Product Owner, Agile, Healthcare)",Centene Corporation,0,,"38.6495116,",-90.3345013,"SQL,R,Scripting"
4,"Sr. Consultant, FinancialForce PSA Business Analyst",Appirio,0,,"39.7636802,",-86.1614253,"SQL,R,Java"
3.2,Project Lead Business System Analyst (Technical Project Mana...,Centene Corporation,0,,"38.6495116,",-90.3345013,R
3,"Business Process Management Architect, Information Technolog...","NISA Investment Advisors, L.L.C.",0,,"38.6481886,",-90.3345454,"SQL,R,Java,Tableau,Oracle"
4.1,Senior Business Analyst,Swank Motion Pictures,0,,"38.55513,",-90.4124132,R
,Data Analyst,Missouri Ozarks Community Health,"Ava, MO",,"36.959477,",-92.6645386,"SQL,R"
,"HubSpot Data Analyst (Located in Johnston, Iowa)",AKC Marketing,"Kansas City, MO",,"41.6681263,",-93.7412868,"R,Microsoft-Office"
3.4,Systems Analyst - ERP Support,CK Power,"St. Louis, MO",,"38.6792749,",-90.3986699,"SQL,R"
3.8,Technical Data Analyst,"Yoh, A Day & Zimmermann Company","St. Louis, MO",90000,"38.9333338,",-94.6524143,"SQL,R,Oracle,Data-Warehouse"
,Data Analyst,Private,"St. Louis, MO",27040,"37.1982408,",-95.7105011,"R,AI"
,Business Intelligence Data Analyst,Missouri Hospital Association,"Jefferson City, MO 65109",,"38.5842301,",-92.2765398,"Python,SQL,R,Tableau,SAS,Data-Analysis"
,ECommerce Analyst,Children's Factory,"Union, MO 63084",,"28.3879745,",-81.4921145,"R,Data-Analysis,Microsoft-Office"
,Data Analyst,Spectrum Automotive Holdings Corp,"Chesterfield, MO 63005",,"45.4734227,",-73.6945952,"SQL,R"
3.7,Life Business Analyst - System Configuration,Shelter Insurance,"Columbia, MO",53706,"37.03317060000001,",-95.6253624,"SQL,R"
,Business Analyst,American Express Global Business Travel,United States,,"33.6205078,",-111.9306168,"SQL,R,Tableau"
,Data Analyst (SQL and Tableau/Power BI),D.A. Davidson Companies,"Great Falls, MT",,"47.505643,",-111.303606,"SQL,R,Tableau"
,Senior Sage 300 Consultant / Business Analyst - US Based Rem...,Net at Work,United States,,"40.755035,",-73.991803,R
,PLANNING & DATA ANALYST,Bozeman Deaconess Hospital,0,,"45.6698393,",-111.0201393,"SQL,R,Tableau,Microsoft-SQL-Server"
,BI Analyst,Jackpotjoy Group,"Malta, MT",,,,"Python,SQL,R"
,Data Analyst,Administrate,0,,"45.6726862,",-111.0929552,"Python,SQL,R,Java,C/C++"
,Business Intelligence Analyst,Livingston HealthCare,0,,"45.6750532,",-110.5267394,R
,Data Analyst,Education Logistics,0,,"46.887727,",-114.034817,R
,"Data Analyst I, II, or III",Education Logistics,0,,"46.887727,",-114.034817,R
,Agiloft Business Analyst,Agiloft,"Bozeman, MT",,"37.504163,",-122.213041,"SQL,R"
,Business Analyst/Technical Writer,Perspecta,0,,"32.7580889,",-117.2070836,R
,IT Business Analyst,WaterStreet Company,"Kalispell, MT 59901",,"48.1192783,",-114.2533236,"SQL,R,Microsoft-Office"
,Scientist/Data Analyst,Billings Clinic,0,,"45.7894434,",-108.512958,"R,SAS"
,Business Analyst,CBD College,United States,,"34.062241,",-118.306148,"SQL,R,Java,Tableau"
,Data Analyst- Relocation to Saudi Arabia,Saudi Aramco,United States,,"40.76,",-73.973509,"Python,SQL,R,Java,Tableau,Oracle"
,Quality Analyst Sr,"QTC Management, Inc.",United States,,"34.1090729,",-117.8245735,R
,Business Analyst,WATERSTREET COMPANY,0,,"48.1192783,",-114.2533236,"SQL,R,Microsoft-Office"
,Business Analyst II (Guidewire) -,State of Montana,0,80485,"46.8796822,",-110.3625658,"SQL,R"
,Business Analyst II,Conduent,0,,"29.7018059,",-95.5181394,Data-Analysis
,Business Analyst,PrintingForLess.com Inc,"Livingston, MT 59047",,"45.652756,",-110.6060231,
,Program Analyst,US Department of Veterans Affairs,0,66176,"36.895889,",-94.3701879,R
,Senior Business Analyst,Torrent Technologies,0,,"48.1808928,",-114.3018068,R
,IT Business Analyst,Dakota Supply Group,0,,"43.58523599999999,",-96.698005,R
,IT Project Management Analyst,Billings Clinic,0,,"45.7894434,",-108.512958,Microsoft-Office
,SPHMG - Quality Data Analyst & Software Developer - 1.0 FTE,St. Peter's Hospital,0,56617.6,"38.7937645,",-90.5794378,"SQL,R"
,Business Analyst,Advanced Technology Group Inc,"Missoula, MT 59802",,"34.0394907,",-84.2880516,"R,Oracle"
,Business Analyst II - IT (Guidewire),Montana State Fund,"Helena, MT 59604",,"46.5964001,",-112.0355618,"SQL,R"
,Business Analyst II - IT (Guidewire) (Position Closes 11/14/...,Montana State Fund,0,,"46.5964001,",-112.0355618,"SQL,R"
,Business Process Analyst,State of Montana,0,50991,"46.8796822,",-110.3625658,R
,Business Analyst – Advanced Technology Group,Cognizant Technology Solutions,0,,"36.3370104,",-94.2215798,"R,Oracle"
,"IT Lead Business Systems Analyst (Laurel, MT)",CHS Inc.,0,,"35.863236,",-97.9272171,"SQL,R"
,Principal HRIS Systems Analyst,Providence Health & Services,0,,"47.6516419,",-117.4136728,"SQL,R,Oracle"
,Licensed Behavioral Analyst,"Family Outreach, Inc.","Helena, MT 59601",46633.6,"46.598893,",-112.0187988,R
,Business Analyst,CSG Actuarial,"Omaha, NE 68137",,"41.2050059,",-96.08468,R
,Data Analyst - Inventory & Supply Chain,Aureus Group,"Hastings, NE",,"38.9310677,",-94.6705126,R
,Business Analyst,CBD College,United States,,"34.062241,",-118.306148,"SQL,R,Java,Tableau"
,Data Analyst- Relocation to Saudi Arabia,Saudi Aramco,United States,,"40.76,",-73.973509,"Python,SQL,R,Java,Tableau,Oracle"
,Business Analyst,Sojern,"Omaha, NE 68197",,"41.2584484,",-96.1988133,"Python,SQL,R,Tableau"
,Data Analyst,GitLab,"Omaha, NE 68197",,"37.7912749,",-122.4018225,"Python,SQL,R"
,Data Analyst,Buildertrend,0,,"41.217246,",-96.097818,"Python,SQL,R,Tableau,Microsoft-SQL-Server"
,"Sr Business Analyst, (Data Analytics and Reporting)",First Data,0,,"41.2493719,",-96.025999,"SQL,R,Tableau"
,Data Analyst I,Neogen,0,,"40.8550579,",-96.6544044,R
,"Sr Business Analyst, (Data Analytics and Reporting)","Fiserv, Inc.",0,,"40.8611131,",-74.406611,"SQL,R,Tableau"
,Business Intelligence and Reporting Analyst,Blue Cross and Blue Shield of Nebraska (BCBSNE),0,,"41.2405891,",-96.0168908,"SQL,R,Tableau"
,Data Analyst,GitLab,0,,"37.7912749,",-122.4018225,"Python,SQL,R"
,"Sr. Analyst, Data Analysis - Evergreen/Pipeline",First National Bank of Omaha,0,,"38.9280911,",-94.6389815,"SQL,R,SAS"
,Data Analyst Intern,"AIM Institute, Inc.","Omaha, NE",,"41.2564039,",-95.9413422,"R,AI"
,IT - Senior Business Intelligence Analyst,"The Buckle | The Buckle, Inc.",0,,"40.7003878,",-99.1127596,"SQL,R,Data-Warehouse"
,"Analyst, Data Quality - Kiewit Data Services",Kiewit Corporation,0,,"38.95736,",-94.777683,"SQL,R"
,Business Intelligence Analyst,Sandhills Global,"Lincoln, NE",,"37.445987,",-122.164078,"Python,SQL,R,Tableau"
,Senior Data Science Analyst,TD Ameritrade,"Omaha, NE 68127",,"36.10560419999999,",-95.91526,"Python,SQL,R"
,"Manager, Risk Business Intelligence",PayPal,"Omaha, NE",,"37.3763719,",-121.9226185,"SQL,R,Tableau,Oracle"
,Business Analyst,American Express Global Business Travel,United States,,"33.6205078,",-111.9306168,"SQL,R,Tableau"
,Data Analyst,GitLab,0,,"37.7912749,",-122.4018225,"Python,SQL,R"
,IMMIGRATION SERVICES ANALYST,US Department of Homeland Security,0,102008.5,"39.2957,",-94.680862,R
,Data Intelligence Analyst,Right at Home,0,,"36.1029233,",-95.8679761,"SQL,Machine-Learning,R,SAS,AI"
,Business Intelligence Analyst,Sandhills Publishing,0,,"33.619193,",-111.887715,"Python,SQL,R,Tableau"
,Senior Data Analyst,Hudl,0,,"40.8150111,",-96.7123808,"SQL,R"
,ALLO Data Analyst I,Nelnet,0,,"40.7420978,",-96.6832347,"Python,SQL,R,AWS,Oracle"
,Administrative Assistant/Data Analyst III,Bennett Aerospace Inc.,0,,"35.733492,",-78.781484,"R,Microsoft-Office"
,Data Analyst I,Nelnet,0,,"40.7420978,",-96.6832347,"Python,SQL,R,AWS"
,Information Technology Applications Analyst,Nebraska State Government,0,59580,"41.25724719999999,",-95.933462,R
,Data Analytics Coordinator,Marianna Industries,0,,"41.21739850000001,",-96.0885309,"R,Tableau,Oracle"
,Business Analyst - Tech Lead,Fiserv,"Lincoln, NE",,"34.0860298,",-84.2740195,R
,Business Analyst,Sandhills Global,"Lincoln, NE",,"37.445987,",-122.164078,
,"HubSpot Data Analyst (Located in Johnston, Iowa)",AKC Marketing,"Omaha, NE",,"41.6681263,",-93.7412868,"R,Microsoft-Office"
,Senior Sage 300 Consultant / Business Analyst - US Based Rem...,Net at Work,United States,,"40.755035,",-73.991803,R
,Data Analyst Supervisor,Neogen,0,,"40.8550579,",-96.6544044,R
,Data Analytics Manager,Hudl,0,,"40.8150111,",-96.7123808,"Python,SQL,R,Tableau"
,RHP Data Analyst,Community Action Partne,"Gering, NE 69341",37263.2,"32.6974903,",-97.3160657,R
,Business Analyst,Sojern,0,,"41.2584484,",-96.1988133,"Python,SQL,R,Tableau"
,Business Analyst/Apprentice Business Analyst,Public Consulting Group,0,,"36.1649389,",-86.780806,
,Post-Flight Data Analyst,Leonardo,0,,"40.7587812,",-111.8847991,R
,Clinical SAS Data Analyst,Celerion,0,,"33.3788112,",-111.9751658,"R,SAS"
,SENIOR BUSINESS ANALYST,Axos Clearing,"Omaha, NE",,,,"SQL,R,Tableau"
,Business Analyst,Federal Reserve Bank of Kansas City,0,,"39.075807,",-94.5864862,R
,Business Analyst/Quality Analyst - Deliveron,Green House Data,0,,"41.1296669,",-104.741469,R
,Manager of Youth Care Data Analytics,BOYS TOWN,"Omaha, NE 68154",,"41.2611099,",-96.1319649,"SQL,R,Tableau,Microsoft-SQL-Server"
,Quality Analyst Sr,"QTC Management, Inc.",United States,,"34.1090729,",-117.8245735,R
,Digital Marketing Business Analyst,"Sandhills Global, Inc.","Lincoln, NE 68521",,"40.8694296,",-96.7221033,
,Sr Business Analyst,Bank of the West,0,,"36.0894189,",-95.9063428,"SQL,R"
,Sr Business Analyst,BNP Paribas,0,,"40.761509,",-73.981473,"SQL,R"
,Sr. Business Analyst,Infogroup,0,,"34.1743603,",-101.7442426,
,Information Technology Applications Analyst,State of Nebraska,0,59580,"41.4925374,",-99.9018131,R
,Digital Marketing Business Analyst,Sandhills Publishing,0,,"33.619193,",-111.887715,
,Senior E&E Business Analyst,eSystems Inc.,"Lincoln, NE",,"40.3167316,",-74.660497,"R,Microsoft-Office"
,Senior Research Analyst,BOYS TOWN,0,,"41.2611099,",-96.1319649,"R,Microsoft-Office"
,Business Analyst - Tech Lead,Fiserv,0,,"34.0860298,",-84.2740195,R
,Senior Technical Business Analyst,"The Buckle | The Buckle, Inc.",0,,"40.7003878,",-99.1127596,R
,Product Business Analyst,Upland Software,0,,"30.266399,",-97.742779,R
,Business Analyst I - Billing,"Fiserv, Inc.",0,,"40.8611131,",-74.406611,"R,Oracle"
,Healthcare Data Analysts,Avani Technology Solutions Inc,0,,"43.1786129,",-77.681247,"R,Data-Analysis"
,Business Analyst,Sandhills Publishing,0,,"33.619193,",-111.887715,
,Business Analyst I - Billing,First Data,0,,"41.2493719,",-96.025999,"R,Oracle"
,PROGRAM ANALYST,US Department of the Air Force,0,57845,"38.9794922,",-104.8644854,"R,AI"
,ERP Business Analyst,HDR,0,,"37.1495665,",-93.2543772,"R,Oracle"
,Salesforce Sr. Business Analyst,Eagle Creek Software Services,0,,"44.8888043,",-93.4024284,"SQL,R,Java,Oracle"
,Pricing Specialist or Pricing Analyst,National Indemnity Company,0,,"41.2592107,",-95.9338563,Microsoft-Office
,Supply Chain Analyst,Scooters Coffee | Scooters Coffee Corporate,"Omaha, NE 68138",,"36.0627169,",-95.9582302,R
,Business Analyst,"Medical Solutions, LLC",0,,"41.2685099,",-96.0738601,R
,Senior Business Analyst,Assurity life Insurance Co,"Lincoln, NE 68503",,"40.8164468,",-96.6917575,"SQL,R"
,Business Process Analyst,SAIC,0,,"36.8965367,",-93.57062,"R,AI"
,Data Programming Intern,National Indemnity Company,0,,"41.2592107,",-95.9338563,"SQL,R,Tableau,Data-Warehouse,Microsoft-SQL-Server"
,IT Business Systems Analyst,Nebraska State Government,0,48900.8,"41.25724719999999,",-95.933462,"R,Microsoft-Office"
,Senior Business Process Analyst,SAIC,0,,"36.8965367,",-93.57062,"R,AI"
,IT Business Systems Analyst/Coordinator,Nebraska State Government,0,52166.4,"41.25724719999999,",-95.933462,R
,Data Lake Application Systems Analyst or Architect,Mutual of Omaha,0,,"36.874834,",-94.876013,"Python,SQL,R,Hadoop,Spark,Java,Big-Data,AWS,Scala,NoSQL,Linux,Kafka"
,Senior Principal Business Process Analyst,SAIC,0,,"36.8965367,",-93.57062,"R,AI"
,IT Business Analyst,Nelnet,0,,"40.7420978,",-96.6832347,"SQL,R"
,Principal Business Process Analyst,SAIC,0,,"36.8965367,",-93.57062,"R,AI"
,Vendor Account Analyst - Kiewit Business Services,Kiewit Corporation,0,,"38.95736,",-94.777683,R
,"Financial Analyst Reimbursement - 40hrs/wk , Mon - Fri",Madonna Rehabilitation Hospital,0,,"41.2600681,",-96.1904814,R
,Service Analyst (Medical Billing Experience Required),TELCOR Inc,0,,"40.79831,",-96.623257,R
,Business Intelligence Analyst,Renown Health,"Reno, NV",,"39.4764713,",-118.766081,"SQL,R,Hadoop,SAS,Oracle"
,Data Analyst,Power Fusion Media,"Las Vegas, NV 89120",33000,"32.7711511,",-117.1559456,"R,Data-Analysis"
,Business Analyst - Financial Administration Systems,Penn National Gaming Corporate HQ,"Las Vegas, NV 89169",,"40.350758,",-75.968997,R
,Senior Business Data Analyst,DraftKings,0,,"42.3506611,",-71.0733123,"Python,SQL,R,Spark,Tableau"
,Data Analyst - 1st Shift,XPO Logistics,0,,"32.6335465,",-96.7981263,"Python,R,Tableau,Oracle"
,Program Analyst,US Department of Veterans Affairs,0,59154,"36.895889,",-94.3701879,R
,Data Analyst,The Culinary Academy of Las Vegas,"North Las Vegas, NV",,"36.1967872,",-115.1504554,"SQL,R,Tableau"
,Business Intelligence Analyst,Aristocrat Technologies Inc,0,,"30.4051078,",-97.7211579,"R,Tableau"
,Data Analyst - Predictive Analytics Modeler,LegalMatch,0,,"37.6676844,",-122.3830972,"Python,R,SAS"
,Senior Data Analyst,HCL Technologies,0,,"41.8487831,",-87.9583503,"SQL,Data-Warehouse,Microsoft-SQL-Server"
,Business Intelligence Analyst,The Smith Center,0,,"36.1688268,",-115.1518086,"SQL,R,AI"
,Business Intelligence (BI) Analyst - 14486,University Medical Center of Southern Nevada,0,82597,"36.1604551,",-115.1677341,"SQL,R,AI"
,Senior BI Analyst,Renown Health,"Reno, NV",,"39.4764713,",-118.766081,"SQL,R,Hadoop,SAS,Oracle,Microsoft-Office"
,Data Entry Analyst,Real T Solutions,"Las Vegas, NV 89102 (Rancho Charleston area)",19760,"36.165938,",-115.139143,
,Financial Analyst,Allegiant Travel Company,"Las Vegas, NV 89105",,"36.1842625,",-115.3106616,"SQL,R,Tableau,Microsoft-Office"
,Systems and Business Analyst,AppleOne,"Reno, NV 89511",,"36.1049787,",-95.9111995,"R,Oracle"
,SAP Business Objects Data Services admin,IT intellectuals,"Las Vegas, NV",,"42.4836404,",-83.2548354,R
,Analyst – Direct Marketing Analytics (Loyalty) (Corporate),MGM Resorts International,"Las Vegas, NV 89105",,"36.102576,",-115.1702533,"SQL,R"
,"Analyst, BI Business Solutions (Corporate)",MGM Resorts International,"Las Vegas, NV 89105",,"36.102576,",-115.1702533,R
,"Senior Analyst, Data Quality (Corporate)",MGM Resorts International,"Las Vegas, NV 89105",,"36.102576,",-115.1702533,"SQL,R,Oracle,Azure,Microsoft-Office"
,Business Intelligence (BI) Analyst,University Medical Center Southern Nevada,0,82597,"36.1604551,",-115.1677341,R
,"Analyst, BI Business Solutions (Corporate)",MGM Resorts International,0,,"36.102576,",-115.1702533,R
,Data Analyst I,Diamond Resorts,0,,"34.8614951,",-111.7643889,R
,Seeking PT Data Analyst,Sierra Nevada Academy Charter School,0,,"39.6416228,",-119.8801731,R
,Business Operations Analyst,Silverton,0,,"36.0405817,",-115.1844506,"SQL,R,AI,Microsoft-Office"
,IT Data Analyst,Goettl Air Conditioning & Plumbing,0,,"33.4287249,",-111.9674331,R
,Data / Systems Business Analyst II,HMS,0,,"39.016557,",-95.750079,"SQL,R,Java,Oracle"
,Data Analyst,"MV Transportation, Inc.",0,,"39.716013,",-105.0079528,"SQL,R"
,Operations Business Analyst,"Amazon.com Services, Inc.",0,,,,"SQL,R,Tableau,Hive"
,Business Intelligence Analyst,Renown Health,0,,"39.4764713,",-118.766081,"SQL,R,Hadoop,SAS,Oracle"
,Business Analyst,American Express Global Business Travel,United States,,"33.6205078,",-111.9306168,"SQL,R,Tableau"
,Business Analyst,CBD College,United States,,"34.062241,",-118.306148,"SQL,R,Java,Tableau"
,Business Requirements Analyst- IT- Corporate,Station Casinos,0,,"36.8041523,",-94.7260654,"SQL,R"
,Client Services Business Analyst I,HMS,0,,"39.016557,",-95.750079,"SQL,R"
,Analyst – Direct Marketing Analytics (Loyalty) (Corporate),MGM Resorts International,0,,"36.102576,",-115.1702533,"SQL,R"
,Financial Analyst,Somerpointe Resort,"Las Vegas, NV",,"36.1639682,",-115.2916248,R
,Health Plan Solutions Business Analyst I,HMS,0,,"39.016557,",-95.750079,"SQL,R"
,Junior Data Analyst (Apprenticeship),Haymarket Media Group,0,,"40.745569,",-73.994158,R
,Business Data Analyst,"University of Nevada, Reno",0,,"39.5441917,",-119.816397,R
,BUSINESS ANALYST,HCL- USA,"Churchill, NV",,"29.7836698,",-95.5862092,R
,"Director, Data Analytics",Slickdeals,"Las Vegas, NV 89135",,"34.0988092,",-118.3254673,"SQL,R"
,Salesforce Business Analyst,Everi,0,,"30.30578119999999,",-97.8294441,"SQL,R"
,Board Certified Behavior Analyst,Invo - Progressus,"Las Vegas, NV",,"27.9644878,",-82.5688596,R
,BI Analyst - Marketing Tech (Apprenticeship),Haymarket Media Group,0,,"40.745569,",-73.994158,"R,Microsoft-Office"
,Business Analyst,Aristocrat Technologies Inc,0,,"30.4051078,",-97.7211579,R
,Yield Management Business Analyst,Diamond Resorts,0,,"34.8614951,",-111.7643889,R
,"Analyst or Senior Analyst, Data Integrations","University of Nevada, Reno",0,,"39.5441917,",-119.816397,"R,Oracle"
,"Senior Analyst, Data Quality (Corporate)",MGM Resorts International,0,,"36.102576,",-115.1702533,"SQL,R,Oracle,Azure,Microsoft-Office"
,Business Analyst,Terbine,"Las Vegas, NV",,,,
,Financial Business Analyst,Touro College,0,,"40.6093227,",-73.9557646,"SQL,R"
,IT Business Analyst,ITS Logistics,0,,"39.536954,",-119.707129,R
,Financial Analyst,Allegiant Travel Company,0,,"36.1842625,",-115.3106616,"SQL,R,Tableau,Microsoft-Office"
,Business Intelligence Analyst - Epic/Clarity,Renown Health,0,,"39.4764713,",-118.766081,"SQL,R,Hadoop,SAS,Oracle,Microsoft-Office"
,Senior Sage 300 Consultant / Business Analyst - US Based Rem...,Net at Work,United States,,"40.755035,",-73.991803,R
,Healthcare Economics Senior Analyst,P3 Health Partners,"Las Vegas, NV",,"36.025301,",-115.087182,"SQL,R,Tableau"
,Systems and Business Analyst,Employers,"Reno, NV",,"34.1535218,",-118.254474,"R,Oracle"
,Population Health Business Analyst,Renown Health,0,,"39.4764713,",-118.766081,"R,Microsoft-Office"
,Business Analyst III,DaVita Medical Group,0,,"38.9599394,",-104.7840866,"R,AI,Microsoft-Office"
,Senior Data Analyst - Operations and Provider Insights,Grand Rounds,0,,"37.7826875,",-122.3983425,"Python,SQL,R,Tableau"
,Professional Business Analyst,DXC,0,,"35.0417332,",-92.4312902,
,Business Analyst,DXC,0,,"35.0417332,",-92.4312902,R
,Business Analyst - Mobile,"GlobalLogic, Inc.",0,,"37.3678542,",-121.920191,R
,IT Business Analyst,William Hill,0,,"36.0736912,",-115.2448207,R
,Senior Business/Financial/Data Analyst - (Business Specialis...,Mission Support and Test Services,0,,"36.2067971,",-115.1359759,"R,Oracle"
,Data Analyst- Relocation to Saudi Arabia,Saudi Aramco,United States,,"40.76,",-73.973509,"Python,SQL,R,Java,Tableau,Oracle"
,Lead Data Analyst,Penn Interactive Ventures - NV,"Henderson, NV",,"38.8026097,",-116.419389,"Python,SQL,R"
,Business Analyst,DXC,0,,"35.0417332,",-92.4312902,R
,Business Analyst,Everi,0,,"30.30578119999999,",-97.8294441,"R,Microsoft-Office"
,Geospatial Data Analyst (SNV-128),National Older Worker Career Center,"Las Vegas, NV",26458,"38.8828062,",-77.1058362,"R,Data-Analysis"
,Business Analysis-Lead,Wipro Limited,0,,"41.8532268,",-87.9677716,R
,Director - Business Intelligence Engineering,Las Vegas Sands Corp.,0,,"36.1220757,",-115.1670577,"Python,SQL,R,Tableau,Big-Data,Oracle"
,Technical / Functional Business Analyst,"GlobalLogic, Inc.",0,,"37.3678542,",-121.920191,R
,Intern (Data Analysis/ Project Coordination Undergraduate -...,SilverSummit Healthplan,0,,"36.205814,",-115.2594023,"R,Microsoft-Office"
,PROGRAM ANALYST,US Department of the Navy,0,79607,"33.669578,",-96.6139819,R
,PROPERTY OPERATIONS ANALYST,"The Strat (Las Vegas, NV)",0,,"36.147247,",-115.1560309,R
,Quality Analyst Sr,"QTC Management, Inc.",United States,,"34.1090729,",-117.8245735,R
3.5,Sr. Analyst - Global Risk Management,Las Vegas Sands Corp.,0,,"36.1220757,",-115.1670577,R
3.2,Business Analyst,DXC,0,,"35.0417332,",-92.4312902,R
